,index,morador,numero_controle,bloco,bloco_classificacao,dt_visita,dt_termino,tempo_total_entrev,idade,pais,estado,cidade,bairro_bh,regiao_bh,t_pernoite,t_qtpernoite,t_hospedagem,t_transp,t_motivo,t_outro_motivo,dias_carnaval,gasto_total,t_hospedagem.1,alimentacao,t_atrativos_passeios,transporte_interno,compras,ingressos,outros,total,qtd_pessoas_gasto,fonte_carnaval,participou_anos_anteriores,evolucao,motivo,expectativas,aval_geral,aval_banheiros,aval_seguranca,aval_precos,proxima_edicao,motivo_nao,blocos_de_rua,escola_samba_caricato,eventos_privados,palcos,t_visita_amigos,t_city_tour,t_visita_cultural,t_compras,t_gastronomia,principal_patrocinador,outro_patrocinador,genero,escolaridade,estado_civil,faixa_renda,int_renda,nivel_gastos,categoria_escolaridade,categoria_transporte,categoria_hospedagem,categoria_regiao,faixa_etaria
1381,1435,Morador,1436,MONOBLOCO,MONOBLOCO,2018-02-13 18:38:00,2018-02-13 18:45:00,0 days 00:07:32,35,Brasil,Minas Gerais,Belo Horizonte,Sao Bernardo,Pampulha,,,,,,,2,140.0,,90.0,,50.0,0.0,0.0,0.0,140.0,3.0,Amigos/Familiares,Sim,Piorou,Banheiros,Nao satisfez/decepcionou,1.0,7.0,6.0,7.0,True,Retornara,True,False,False,False,,,,,,Nao sabe,Nao possui,Masculino,Ensino superior completo,Casado (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",7,Baixo,Graduado,,Outros,Sudeste,Adulto
1382,1436,Visitantes,1437,MONOBLOCO,MONOBLOCO,2018-02-13 18:39:00,2018-02-13 18:46:00,0 days 00:07:07,20,Brasil,Minas Gerais,Ipatinga,,,Sim,4.0,Casa de Amigos/Parentes,Outro   Carona,Sim,Nao respondeu,4,400.0,0.0,200.0,75.0,25.0,100.0,0.0,0.0,400.0,1.0,Amigos/Familiares,Nao,Nao respondeu,Nao respondeu,Superou,3.0,6.0,7.0,10.0,True,Retornara,True,False,False,False,True,False,False,False,False,Skol,Nao possui,Feminino,Ensino superior incompleto,Solteiro (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",7,Baixo,Graduado,Transporte Privado,Casa,Sudeste,Jovem adulto
1383,1437,Visitantes,1438,MONOBLOCO,MONOBLOCO,2018-02-13 18:39:00,2018-02-13 18:44:00,0 days 00:05:23,48,Brasil,Minas Gerais,Almenara,,,Nao,0.0,Outros,Outros,Nao respondeu,Nao respondeu,1,190.0,0.0,100.0,50.0,0.0,20.0,0.0,20.0,190.0,2.0,Internet (site),Nao,Nao respondeu,Nao respondeu,Superou,7.0,8.0,9.0,9.0,False,Nao sabe,True,False,False,False,False,False,False,False,False,Ambev,Prefeitura,Feminino,Pos – Graduaçao – Doutorado,Divorciado (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",7,Baixo,Pós,Outros,Outros,Sudeste,Meia-idade
1384,1438,Morador,1439,MONOBLOCO,MONOBLOCO,2018-02-13 18:41:00,2018-02-13 18:46:00,0 days 00:04:54,30,Brasil,Minas Gerais,Belo Horizonte,Coqueiros,Noroeste,,,,,,,6,100.0,,0.0,,0.0,0.0,0.0,100.0,100.0,2.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Piorou,Organizaçao,Atendeu em parte,7.0,7.0,8.0,7.0,True,Retornara,True,False,False,False,,,,,,Skol,Ambev,Feminino,Ensino medio completo,Casado (a),"De 1 a 2 salários (R$ 954,00 - R$ 1.908,00)",2,Baixo,Ensino Básico,,Outros,Sudeste,Adulto
1385,1439,Morador,1440,MONOBLOCO,MONOBLOCO,2018-02-13 18:41:00,2018-02-13 18:47:00,0 days 00:06:11,26,Brasil,Minas Gerais,Belo Horizonte,Floresta,Leste,,,,,,,2,200.0,,100.0,,0.0,0.0,0.0,100.0,200.0,1.0,Internet (site),Sim,"Nem melhorou, nem piorou",Nao respondeu,Superou,7.0,7.0,6.0,8.0,True,Retornara,True,False,False,False,,,,,,Skol,Ambev,Feminino,Ensino superior completo,Solteiro (a),"De 1 a 2 salários (R$ 954,00 - R$ 1.908,00)",2,Baixo,Graduado,,Outros,Sudeste,Adulto
1386,1440,Morador,1441,MONOBLOCO,MONOBLOCO,2018-02-13 18:44:00,2018-02-13 18:51:00,0 days 00:07:01,28,Brasil,Minas Gerais,Belo Horizonte,Coqueiros,Noroeste,,,,,,,1,80.0,,60.0,,20.0,0.0,0.0,0.0,80.0,2.0,Jornais/Revistas,Nao,Nao respondeu,Nao respondeu,Atendeu em parte,1.0,5.0,5.0,5.0,True,Retornara,True,False,False,False,,,,,,Ambev,Nao possui,Masculino,Ensino superior incompleto,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",8,Baixo,Graduado,,Outros,Sudeste,Adulto
1387,1441,Morador,1442,MONOBLOCO,MONOBLOCO,2018-02-13 18:46:00,2018-02-13 18:54:00,0 days 00:08:36,57,Brasil,Minas Gerais,Vespasiano,Desconhecido,Desconhecido,,,,,,,1,180.0,,0.0,,50.0,50.0,0.0,80.0,180.0,2.0,Internet (site),Sim,Melhorou,Nao respondeu,Nao satisfez/decepcionou,4.0,8.0,8.0,5.0,False,Nao sabe,True,False,False,False,,,,,,Populaçao,Comercio,Feminino,Pos – Graduaçao – Mestrado,Casado (a),"Acima de 8 salários (acima de R$ 7.632,00)",11,Baixo,Pós,,Outros,Sudeste,Meia-idade
1388,1442,Visitantes,1443,MONOBLOCO,MONOBLOCO,2018-02-13 18:46:00,2018-02-13 18:57:00,0 days 00:10:48,26,Brasil,Minas Gerais,Itabira,,,Nao sabe,0.0,Outros,Outros,Nao respondeu,Nao respondeu,6,2000.0,0.0,200.0,0.0,0.0,1400.0,400.0,0.0,2000.0,2.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,Nao respondeu,Superou,2.0,9.0,7.0,10.0,True,Retornara,True,False,False,False,False,False,False,False,False,Prefeitura,Skol,Masculino,Ensino superior incompleto,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",4,Alto,Graduado,Outros,Outros,Sudeste,Adulto
1389,1443,Morador,1444,MONOBLOCO,MONOBLOCO,2018-02-13 18:46:00,2018-02-13 18:52:00,0 days 00:05:53,18,Brasil,Minas Gerais,Belo Horizonte,Carlos Prates,Noroeste,,,,,,,6,180.0,,160.0,,20.0,0.0,0.0,0.0,180.0,1.0,Amigos/Familiares,Nao,Nao respondeu,Nao respondeu,Superou,3.0,7.0,6.0,8.0,True,Retornara,True,False,False,False,,,,,,Skol,Nao possui,Feminino,Ensino superior incompleto,Solteiro (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",5,Baixo,Graduado,,Outros,Sudeste,Jovem adulto
1390,1444,Morador,1445,MONOBLOCO,MONOBLOCO,2018-02-13 18:46:00,2018-02-13 18:52:00,0 days 00:06:17,30,Brasil,Minas Gerais,Belo Horizonte,Santa Cruz,Nordeste,,,,,,,5,240.0,,0.0,,40.0,0.0,170.0,200.0,240.0,1.0,Internet (site),Sim,Melhorou,Nao respondeu,Atendeu plenamente,2.0,2.0,5.0,10.0,True,Retornara,True,False,True,False,,,,,,Nao sabe,Nao possui,Masculino,Ensino superior incompleto,Solteiro (a),"Até um salário mínimo (R$ 954,00)",1,Baixo,Graduado,,Outros,Sudeste,Adulto
1391,1445,Morador,1446,MONOBLOCO,MONOBLOCO,2018-02-13 18:47:00,2018-02-13 18:54:00,0 days 00:06:58,25,Brasil,Minas Gerais,Belo Horizonte,Santa Branca,Pampulha,,,,,,,2,125.0,,100.0,,25.0,0.0,0.0,0.0,125.0,2.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,Nao respondeu,Superou,2.0,2.0,3.0,9.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Skol,Masculino,Ensino medio completo,Casado (a),"De 1 a 2 salários (R$ 954,00 - R$ 1.908,00)",2,Baixo,Ensino Básico,,Outros,Sudeste,Adulto
1392,1446,Morador,1447,MONOBLOCO,MONOBLOCO,2018-02-13 18:49:00,2018-02-13 18:59:00,0 days 00:09:59,17,Brasil,Minas Gerais,Belo Horizonte,Universitario,Pampulha,,,,,,,3,150.0,,150.0,,0.0,0.0,0.0,0.0,150.0,3.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,Nao respondeu,Superou,6.0,7.0,8.0,9.0,True,Retornara,True,False,False,False,,,,,,Nao sabe,Nao possui,Masculino,Ensino medio incompleto,Solteiro (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",5,Baixo,Ensino Básico,,Outros,Sudeste,Jovem adulto
1393,1447,Morador,1448,MONOBLOCO,MONOBLOCO,2018-02-13 18:51:00,2018-02-13 19:00:00,0 days 00:09:06,43,Brasil,Minas Gerais,Belo Horizonte,Padre Eustaquio,Noroeste,,,,,,,1,20.0,,0.0,,0.0,0.0,0.0,20.0,20.0,1.0,Amigos/Familiares,Nao,Nao respondeu,Nao respondeu,Atendeu em parte,7.0,10.0,8.0,7.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Skol,Feminino,Ensino superior completo,Solteiro (a),"De 1 a 2 salários (R$ 954,00 - R$ 1.908,00)",2,Baixo,Graduado,,Outros,Sudeste,Meia-idade
1394,1448,Morador,1449,MONOBLOCO,MONOBLOCO,2018-02-13 18:52:00,2018-02-13 18:57:00,0 days 00:05:15,16,Brasil,Minas Gerais,Belo Horizonte,Santa Cruz,Nordeste,,,,,,,6,200.0,,200.0,,0.0,0.0,0.0,0.0,200.0,1.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Piorou,Organizaçao,Superou,1.0,5.0,5.0,8.0,True,Retornara,True,False,False,False,,,,,,Nao sabe,Nao possui,Masculino,Ensino fundamental incompleto,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",4,Baixo,Ensino Básico,,Outros,Sudeste,Jovem adulto
1395,1449,Morador,1450,MONOBLOCO,MONOBLOCO,2018-02-13 18:53:00,2018-02-13 18:59:00,0 days 00:05:40,19,Brasil,Minas Gerais,Belo Horizonte,Palmares,Nordeste,,,,,,,3,200.0,,80.0,,100.0,20.0,0.0,0.0,200.0,1.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Superou,4.0,7.0,8.0,7.0,True,Retornara,True,False,False,False,,,,,,Skol,Nao possui,Masculino,Ensino superior incompleto,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",11,Baixo,Graduado,,Outros,Sudeste,Jovem adulto
1396,1450,Morador,1451,MONOBLOCO,MONOBLOCO,2018-02-13 18:53:00,2018-02-13 18:58:00,0 days 00:05:00,58,Brasil,Minas Gerais,Belo Horizonte,Santa Amelia,Pampulha,,,,,,,5,40.0,,0.0,,40.0,0.0,0.0,0.0,40.0,1.0,Internet (site),Nao,Nao respondeu,Nao respondeu,Atendeu plenamente,5.0,8.0,8.0,7.0,True,Retornara,True,False,False,False,,,,,,Nao sabe,Nao possui,Feminino,Ensino superior completo,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",4,Baixo,Graduado,,Outros,Sudeste,Meia-idade
1397,1452,Morador,1453,MONOBLOCO,MONOBLOCO,2018-02-13 18:57:00,2018-02-13 19:03:00,0 days 00:05:40,21,Brasil,Minas Gerais,Belo Horizonte,Nao respondeu,Nao respondeu,,,,,,,2,100.0,,20.0,,0.0,80.0,0.0,0.0,100.0,1.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Atendeu plenamente,3.0,8.0,8.0,9.0,True,Retornara,True,False,False,False,,,,,,Nao sabe,Nao possui,Feminino,Ensino medio completo,Solteiro (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",6,Baixo,Ensino Básico,,Outros,Sudeste,Jovem adulto
1398,1453,Morador,1454,MONOBLOCO,MONOBLOCO,2018-02-13 18:57:00,2018-02-13 19:03:00,0 days 00:06:02,33,Brasil,Minas Gerais,Ribeirao das Neves,Desconhecido,Desconhecido,,,,,,,1,110.0,,70.0,,40.0,0.0,0.0,0.0,110.0,3.0,Internet (site),Nao,Nao respondeu,Nao respondeu,Atendeu em parte,9.0,10.0,8.0,10.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Nao possui,Feminino,Ensino medio incompleto,Casado (a),"Até um salário mínimo (R$ 954,00)",1,Baixo,Ensino Básico,,Outros,Sudeste,Adulto
1399,1454,Morador,1455,MONOBLOCO,MONOBLOCO,2018-02-13 18:58:00,2018-02-13 19:04:00,0 days 00:06:05,38,Brasil,Minas Gerais,Belo Horizonte,Venda Nova,Venda Nova,,,,,,,6,400.0,,100.0,,100.0,200.0,0.0,0.0,400.0,1.0,Internet (site),Sim,Melhorou,Nao respondeu,Atendeu em parte,6.0,9.0,9.0,10.0,True,Retornara,True,False,False,False,,,,,,Skol,Nao possui,Masculino,Ensino superior completo,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",10,Baixo,Graduado,,Outros,Sudeste,Adulto
1400,1455,Morador,1456,MONOBLOCO,MONOBLOCO,2018-02-13 18:59:00,2018-02-13 19:03:00,0 days 00:04:29,22,Brasil,Minas Gerais,Belo Horizonte,Lourdes,Centro sul,,,,,,,5,200.0,,140.0,,60.0,0.0,0.0,0.0,200.0,1.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Superou,3.0,8.0,8.0,8.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Nao possui,Masculino,Ensino superior incompleto,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",3,Baixo,Graduado,,Outros,Sudeste,Jovem adulto
1401,1456,Morador,1457,MONOBLOCO,MONOBLOCO,2018-02-13 19:03:00,2018-02-13 19:08:00,0 days 00:05:00,23,Brasil,Minas Gerais,Belo Horizonte,Jaragua,Pampulha,,,,,,,5,180.0,,80.0,,100.0,0.0,0.0,0.0,180.0,1.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,Nao respondeu,Atendeu plenamente,6.0,8.0,7.0,8.0,True,Retornara,True,False,False,False,,,,,,Skol,Nao possui,Masculino,Ensino superior incompleto,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",11,Baixo,Graduado,,Outros,Sudeste,Jovem adulto
1402,1457,Morador,1458,MONOBLOCO,MONOBLOCO,2018-02-13 19:04:00,2018-02-13 19:09:00,0 days 00:05:09,16,Brasil,Minas Gerais,Belo Horizonte,Concordia,Nordeste,,,,,,,4,210.0,,160.0,,40.0,10.0,0.0,0.0,210.0,1.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,Nao respondeu,Atendeu em parte,5.0,9.0,9.0,10.0,True,Retornara,True,False,False,False,,,,,,Nao sabe,Nao possui,Feminino,Ensino medio completo,Solteiro (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",6,Baixo,Ensino Básico,,Outros,Sudeste,Jovem adulto
1403,1458,Morador,1459,MONOBLOCO,MONOBLOCO,2018-02-13 19:05:00,2018-02-13 19:10:00,0 days 00:05:36,22,Brasil,Minas Gerais,Belo Horizonte,Itapoa,Pampulha,,,,,,,3,270.0,,0.0,,20.0,0.0,0.0,250.0,270.0,1.0,Internet (site),Sim,Melhorou,Nao respondeu,Atendeu plenamente,4.0,10.0,6.0,8.0,True,Retornara,True,False,False,False,,,,,,Nao sabe,Nao possui,Masculino,Ensino medio completo,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",3,Baixo,Ensino Básico,,Outros,Sudeste,Jovem adulto
1404,1460,Visitantes,1461,MONOBLOCO,MONOBLOCO,2018-02-13 19:07:00,2018-02-13 19:15:00,0 days 00:08:41,31,Brasil,Minas Gerais,Juiz de Fora,,,Sim,5.0,Casa de Amigos/Parentes,Carro,Sim,Nao respondeu,4,400.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,400.0,2.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Atendeu plenamente,6.0,5.0,5.0,8.0,True,Retornara,True,False,False,False,False,False,False,False,False,Nao sabe,Nao possui,Feminino,Ensino superior completo,Casado (a),"Acima de 8 salários (acima de R$ 7.632,00)",10,Baixo,Graduado,Transporte Privado,Casa,Sudeste,Adulto
1405,1461,Morador,1462,MONOBLOCO,MONOBLOCO,2018-02-13 19:10:00,2018-02-13 19:15:00,0 days 00:05:05,25,Brasil,Minas Gerais,Belo Horizonte,Ceu Azul,Pampulha,,,,,,,6,200.0,,200.0,,0.0,0.0,0.0,0.0,200.0,1.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,Nao respondeu,Atendeu plenamente,1.0,8.0,1.0,7.0,True,Retornara,True,False,False,False,,,,,,Skol,Nao possui,Masculino,Ensino superior completo,Solteiro (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",6,Baixo,Graduado,,Outros,Sudeste,Adulto
1406,1462,Morador,1463,MONOBLOCO,MONOBLOCO,2018-02-13 19:12:00,2018-02-13 19:23:00,0 days 00:11:48,22,Brasil,Minas Gerais,Belo Horizonte,Santo Antonio,Centro sul,,,,,,,4,450.0,,360.0,,90.0,0.0,0.0,0.0,450.0,1.0,Amigos/Familiares,Sim,"Nem melhorou, nem piorou",Nao respondeu,Atendeu plenamente,5.0,8.0,10.0,10.0,True,Retornara,True,False,True,False,,,,,,Prefeitura,Skol,Masculino,Ensino superior incompleto,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",9,Baixo,Graduado,,Outros,Sudeste,Jovem adulto
1407,1463,Visitantes,1464,MONOBLOCO,MONOBLOCO,2018-02-13 19:12:00,2018-02-13 19:18:00,0 days 00:06:44,21,Brasil,Minas Gerais,Sao Joao del Rei,,,Sim,5.0,Casa de Amigos/Parentes,Carro,Sim,Nao respondeu,6,500.0,0.0,200.0,300.0,0.0,0.0,0.0,0.0,500.0,1.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Atendeu plenamente,3.0,6.0,6.0,8.0,True,Retornara,True,True,False,False,False,False,False,False,False,Brahma,Nao possui,Feminino,Ensino superior incompleto,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",11,Baixo,Graduado,Transporte Privado,Casa,Sudeste,Jovem adulto
1408,1464,Visitantes,1465,MONOBLOCO,MONOBLOCO,2018-02-13 19:13:00,2018-02-13 19:21:00,0 days 00:07:42,23,Brasil,Minas Gerais,Governador Valadares,,,Sim,5.0,Casa de Amigos/Parentes,Carro,Sim,Nao respondeu,5,700.0,0.0,50.0,50.0,0.0,500.0,45.0,65.0,710.0,1.0,Internet (site),Nao,Nao respondeu,Nao respondeu,Atendeu plenamente,3.0,8.0,6.0,8.0,True,Retornara,True,False,False,False,False,False,False,False,False,Nao sabe,Nao possui,Masculino,Ensino superior incompleto,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",8,Médio,Graduado,Transporte Privado,Casa,Sudeste,Jovem adulto
1409,1465,Morador,1466,MONOBLOCO,MONOBLOCO,2018-02-13 19:15:00,2018-02-13 19:22:00,0 days 00:07:09,39,Brasil,Minas Gerais,Vespasiano,Desconhecido,Desconhecido,,,,,,,3,263.0,,210.0,,50.0,0.0,0.0,3.0,263.0,1.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,Nao respondeu,Superou,5.0,9.0,8.0,9.0,True,Retornara,True,False,True,False,,,,,,Populaçao,Prefeitura,Feminino,Pos – Graduaçao – Especializaçao,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",3,Baixo,Pós,,Outros,Sudeste,Adulto
1410,1466,Morador,1467,MONOBLOCO,MONOBLOCO,2018-02-13 19:16:00,2018-02-13 19:23:00,0 days 00:06:59,60,Brasil,Minas Gerais,Belo Horizonte,Santa Branca,Pampulha,,,,,,,5,150.0,,0.0,,50.0,0.0,0.0,100.0,150.0,1.0,Internet (site),Sim,"Nem melhorou, nem piorou",Nao respondeu,Atendeu em parte,5.0,8.0,8.0,9.0,True,Retornara,True,False,False,False,,,,,,Nao sabe,Nao possui,Feminino,Ensino superior completo,Solteiro (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",5,Baixo,Graduado,,Outros,Sudeste,Idoso
1411,1467,Morador,1468,MONOBLOCO,MONOBLOCO,2018-02-13 19:18:00,2018-02-13 19:25:00,0 days 00:06:58,51,Brasil,Minas Gerais,Belo Horizonte,Ipiranga,Nordeste,,,,,,,6,220.0,,150.0,,0.0,70.0,0.0,0.0,220.0,3.0,Internet (site),Nao,Nao respondeu,Nao respondeu,Superou,8.0,8.0,6.0,9.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Belotur,Masculino,Ensino medio completo,Casado (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",4,Baixo,Ensino Básico,,Outros,Sudeste,Meia-idade
1412,1468,Morador,1469,MONOBLOCO,MONOBLOCO,2018-02-13 19:19:00,2018-02-13 19:24:00,0 days 00:05:43,37,Brasil,Minas Gerais,Belo Horizonte,Ouro Preto,Pampulha,,,,,,,1,50.0,,35.0,,15.0,0.0,0.0,0.0,50.0,1.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,Nao respondeu,Atendeu plenamente,1.0,9.0,9.0,8.0,True,Retornara,True,False,False,False,,,,,,Ambev,Nao possui,Feminino,Ensino superior completo,Divorciado (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",4,Baixo,Graduado,,Outros,Sudeste,Adulto
1413,1469,Morador,1470,MONOBLOCO,MONOBLOCO,2018-02-13 19:21:00,2018-02-13 19:32:00,0 days 00:10:44,24,Brasil,Minas Gerais,Belo Horizonte,Sagrada Familia,Leste,,,,,,,5,450.0,,200.0,,200.0,0.0,0.0,50.0,450.0,2.0,Outro,Nao,Nao respondeu,Nao respondeu,Nao satisfez/decepcionou,1.0,2.0,8.0,4.0,False,Falta de infraestrutura,True,False,False,False,,,,,,Skol,Amstel,Feminino,Ensino superior incompleto,Solteiro (a),"De 1 a 2 salários (R$ 954,00 - R$ 1.908,00)",2,Baixo,Graduado,,Outros,Sudeste,Jovem adulto
1414,1470,Morador,1471,MONOBLOCO,MONOBLOCO,2018-02-13 19:23:00,2018-02-13 19:31:00,0 days 00:08:17,20,Brasil,Minas Gerais,Belo Horizonte,Santa Branca,Pampulha,,,,,,,1,80.0,,40.0,,11.0,30.0,0.0,0.0,81.0,2.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Atendeu plenamente,3.0,8.0,4.0,8.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Nao possui,Feminino,Ensino superior incompleto,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",3,Baixo,Graduado,,Outros,Sudeste,Jovem adulto
1415,1471,Morador,1472,MONOBLOCO,MONOBLOCO,2018-02-13 19:23:00,2018-02-13 19:29:00,0 days 00:05:17,51,Brasil,Minas Gerais,Belo Horizonte,Itapoa,Pampulha,,,,,,,4,50.0,,30.0,,0.0,0.0,0.0,20.0,50.0,1.0,Internet (site),Sim,Melhorou,Nao respondeu,Atendeu plenamente,5.0,9.0,6.0,10.0,True,Retornara,True,False,False,False,,,,,,Ambev,Nao possui,Feminino,Ensino medio completo,Solteiro (a),"De 1 a 2 salários (R$ 954,00 - R$ 1.908,00)",2,Baixo,Ensino Básico,,Outros,Sudeste,Meia-idade
1416,1472,Morador,1473,MONOBLOCO,MONOBLOCO,2018-02-13 19:24:00,2018-02-13 19:36:00,0 days 00:12:13,18,Brasil,Minas Gerais,Belo Horizonte,Ceu Azul,Pampulha,,,,,,,5,1200.0,,1200.0,,0.0,0.0,0.0,0.0,1200.0,5.0,Internet (site),Sim,Melhorou,Nao respondeu,Atendeu plenamente,4.0,2.0,4.0,10.0,True,Retornara,True,False,True,False,,,,,,Nao sabe,Nao possui,Masculino,Ensino medio completo,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",9,Alto,Ensino Básico,,Outros,Sudeste,Jovem adulto
1417,1473,Morador,1474,MONOBLOCO,MONOBLOCO,2018-02-13 19:24:00,2018-02-13 19:31:00,0 days 00:06:19,25,Brasil,Minas Gerais,Belo Horizonte,California,Noroeste,,,,,,,3,660.0,,500.0,,150.0,10.0,0.0,0.0,660.0,4.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Atendeu em parte,3.0,10.0,8.0,8.0,True,Retornara,True,False,False,False,,,,,,Skol,Outro,Feminino,Ensino superior incompleto,Casado (a),"Acima de 8 salários (acima de R$ 7.632,00)",8,Médio,Graduado,,Outros,Sudeste,Adulto
1418,1474,Morador,1475,MONOBLOCO,MONOBLOCO,2018-02-13 19:25:00,2018-02-13 19:33:00,0 days 00:08:01,26,Brasil,Minas Gerais,Belo Horizonte,Urca,Pampulha,,,,,,,3,150.0,,110.0,,40.0,0.0,0.0,0.0,150.0,1.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Atendeu plenamente,2.0,6.0,5.0,9.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Nao possui,Masculino,Ensino superior completo,Solteiro (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",6,Baixo,Graduado,,Outros,Sudeste,Adulto
1419,1475,Morador,1476,MONOBLOCO,MONOBLOCO,2018-02-13 19:25:00,2018-02-13 19:33:00,0 days 00:08:24,46,Brasil,Minas Gerais,Belo Horizonte,Vila Sao Gabriel,Nordeste,,,,,,,2,45.0,,25.0,,10.0,10.0,0.0,0.0,45.0,1.0,Jornais/Revistas,Nao,Nao respondeu,Nao respondeu,Atendeu em parte,3.0,5.0,6.0,7.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Uber,Feminino,Ensino medio completo,Casado (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",3,Baixo,Ensino Básico,,Outros,Sudeste,Meia-idade
1420,1476,Morador,1477,MONOBLOCO,MONOBLOCO,2018-02-13 19:28:00,2018-02-13 19:35:00,0 days 00:06:47,35,Brasil,Minas Gerais,Belo Horizonte,Castelo,Pampulha,,,,,,,6,600.0,,300.0,,100.0,0.0,0.0,200.0,600.0,6.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Atendeu plenamente,8.0,10.0,7.0,8.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Skol,Feminino,Ensino tecnico,Divorciado (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",3,Médio,Graduado,,Outros,Sudeste,Adulto
1421,1477,Morador,1478,MONOBLOCO,MONOBLOCO,2018-02-13 19:31:00,2018-02-13 19:37:00,0 days 00:05:21,27,Brasil,Minas Gerais,Contagem,Desconhecido,Desconhecido,,,,,,,3,420.0,,300.0,,120.0,0.0,0.0,0.0,420.0,1.0,Amigos/Familiares,Nao,Nao respondeu,Nao respondeu,Atendeu plenamente,7.0,9.0,9.0,8.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Nao possui,Masculino,Ensino superior completo,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",8,Baixo,Graduado,,Outros,Sudeste,Adulto
